id,filename,word_count,char_count,sentence_count,avg_word_len,avg_sent_len
1,Alice_in_Wonderland.txt,30576,163340,1053,4.038396127681842,29.037037037037038
2,pride_and_Prejudice.txt,131867,748132,5768,4.39693782371632,22.861823855755894
3,Sherlock_Holmes.txt,111249,592499,5287,4.095623331445676,21.041989786268203
